2.781524	7.132729
2.793670	7.132779
2.805785	7.132815
2.817872	7.132838
2.829929	7.132848
2.841957	7.132843
2.853958	7.132826
2.865930	7.132794
2.877874	7.132749
2.889791	7.132691
2.901680	7.132619
2.913543	7.132534
2.925379	7.132435
2.937189	7.132322
2.948973	7.132197
2.960731	7.132057
2.972464	7.131905
2.984171	7.131739
2.995854	7.131559
3.007512	7.131366
3.019146	7.131160
3.030755	7.130941
3.042341	7.130708
3.053902	7.130462
3.065441	7.130202
3.076956	7.129929
3.088448	7.129643
3.099917	7.129344
3.111364	7.129031
3.122789	7.128705
3.134191	7.128366
3.145572	7.128014
3.156931	7.127648
3.168268	7.127269
3.179584	7.126877
3.190879	7.126472
3.202153	7.126053
3.213406	7.125622
3.224639	7.125177
3.235851	7.124719
3.247043	7.124248
3.258216	7.123764
3.269368	7.123266
3.280501	7.122756
3.291614	7.122232
3.302708	7.121696
3.313782	7.121146
3.324838	7.120583
3.335875	7.120007
3.346893	7.119418
3.357893	7.118816
3.368874	7.118201
3.379837	7.117573
3.390782	7.116932
3.401709	7.116278
3.412618	7.115610
3.423510	7.114930
3.434384	7.114237
3.445240	7.113530
3.456079	7.112811
3.466902	7.112079
3.477707	7.111334
3.488495	7.110576
3.499266	7.109804
3.510021	7.109020
3.520760	7.108223
3.531482	7.107413
3.542187	7.106590
3.552877	7.105754
3.563551	7.104905
3.574208	7.104043
3.584850	7.103169
3.595476	7.102281
3.606087	7.101380
3.616682	7.100467
3.627261	7.099541
3.637825	7.098601
3.648375	7.097649
3.658909	7.096684
3.669428	7.095706
3.679932	7.094715
3.690421	7.093711
3.700896	7.092695
3.711356	7.091665
3.721802	7.090623
3.732233	7.089568
3.742650	7.088499
3.753052	7.087418
3.763441	7.086325
3.773815	7.085218
3.784176	7.084098
3.794522	7.082966
3.804855	7.081821
3.815174	7.080663
3.825479	7.079492
3.835771	7.078308
3.846049	7.077111
3.856314	7.075902
3.866565	7.074679
3.876803	7.073444
3.887028	7.072196
3.897240	7.070935
3.907439	7.069662
3.917625	7.068375
3.927797	7.067076
3.937958	7.065764
3.948105	7.064439
3.958239	7.063101
3.968361	7.061751
3.978471	7.060387
3.988567	7.059011
3.998652	7.057622
4.008724	7.056220
4.018783	7.054805
4.028831	7.053378
4.038866	7.051937
4.048889	7.050484
4.058900	7.049018
4.068899	7.047539
4.078886	7.046048
4.088861	7.044543
4.098824	7.043026
4.108775	7.041496
4.118715	7.039953
4.128642	7.038397
4.138559	7.036828
4.148463	7.035247
4.158356	7.033653
4.168238	7.032046
4.178108	7.030426
4.187967	7.028793
4.197814	7.027147
4.207650	7.025489
4.217475	7.023818
4.227288	7.022134
4.237091	7.020437
4.246882	7.018727
4.256662	7.017004
4.266431	7.015269
4.276189	7.013520
4.285937	7.011759
4.295673	7.009985
4.305398	7.008198
4.315113	7.006398
4.324817	7.004586
4.334510	7.002760
4.344192	7.000922
4.353864	6.999071
4.363525	6.997207
4.373175	6.995330
4.382815	6.993440
4.392445	6.991537
4.402064	6.989622
4.411672	6.987693
4.421270	6.985752
4.430858	6.983797
4.440435	6.981830
4.450002	6.979850
4.459559	6.977857
4.469105	6.975851
4.478641	6.973832
4.488168	6.971801
4.497683	6.969756
4.507189	6.967698
4.516685	6.965628
4.526170	6.963544
4.535646	6.961448
4.545112	6.959339
4.554567	6.957216
4.564013	6.955081
4.573448	6.952933
4.582874	6.950772
4.592290	6.948597
4.601696	6.946410
4.611092	6.944210
4.620479	6.941997
4.629856	6.939771
4.639223	6.937532
4.648580	6.935280
4.657927	6.933015
4.667265	6.930737
4.676593	6.928445
4.685912	6.926141
4.695221	6.923824
4.704520	6.921494
4.713810	6.919151
4.723090	6.916794
4.732361	6.914425
4.741622	6.912043
4.750874	6.909647
4.760116	6.907239
4.769349	6.904817
4.778572	6.902382
4.787786	6.899934
4.796991	6.897474
4.806186	6.895000
4.815372	6.892512
4.824549	6.890012
4.833716	6.887499
4.842874	6.884972
4.852022	6.882433
4.861162	6.879880
4.870292	6.877314
4.879413	6.874735
4.888524	6.872143
4.897627	6.869537
4.906720	6.866919
4.915804	6.864287
4.924879	6.861642
4.933944	6.858984
4.943001	6.856312
4.952048	6.853628
4.961087	6.850930
4.970116	6.848219
4.979136	6.845494
4.988147	6.842757
4.997149	6.840006
5.006142	6.837242
5.015126	6.834464
5.024101	6.831674
5.033066	6.828870
5.042023	6.826052
5.050971	6.823222
5.059910	6.820378
5.068839	6.817521
5.077760	6.814650
5.086672	6.811766
5.095575	6.808869
5.104469	6.805958
5.113353	6.803034
5.122229	6.800097
5.131096	6.797146
5.139955	6.794182
5.148804	6.791204
5.157644	6.788213
5.166475	6.785208
5.175298	6.782191
5.184111	6.779159
5.192916	6.776114
5.201712	6.773056
5.210499	6.769984
5.219277	6.766899
5.228046	6.763800
5.236806	6.760688
5.245558	6.757562
5.254300	6.754423
5.263034	6.751270
5.271759	6.748104
5.280475	6.744924
5.289182	6.741730
5.297881	6.738523
5.306570	6.735302
5.315251	6.732068
5.323923	6.728820
5.332586	6.725559
5.341240	6.722283
5.349885	6.718995
5.358521	6.715692
5.367149	6.712376
5.375768	6.709046
5.384378	6.705703
5.392979	6.702346
5.401571	6.698975
5.410155	6.695590
5.418730	6.692192
5.427296	6.688779
5.435853	6.685354
5.444401	6.681914
5.452940	6.678461
5.461471	6.674993
5.469992	6.671512
5.478505	6.668017
5.487009	6.664509
5.495504	6.660986
5.503991	6.657450
5.512468	6.653900
5.520937	6.650336
5.529397	6.646758
5.537848	6.643166
5.546290	6.639560
5.554723	6.635940
5.563147	6.632306
5.571563	6.628659
5.579969	6.624997
5.588367	6.621322
5.596756	6.617632
5.605136	6.613929
5.613507	6.610211
5.621869	6.606479
5.630222	6.602734
5.638567	6.598974
5.646902	6.595200
5.655229	6.591412
5.663546	6.587610
5.671855	6.583794
5.680155	6.579964
5.688445	6.576120
5.696727	6.572261
5.705000	6.568389
5.713264	6.564502
5.721519	6.560601
5.729765	6.556686
5.738002	6.552756
5.746229	6.548813
5.754448	6.544855
5.762658	6.540882
5.770859	6.536896
5.779051	6.532895
5.787234	6.528880
5.795408	6.524851
5.803572	6.520807
5.811728	6.516749
5.819874	6.512677
5.828012	6.508590
5.836140	6.504489
5.844259	6.500373
5.852370	6.496243
5.860471	6.492099
5.868562	6.487940
5.876645	6.483766
5.884719	6.479579
5.892783	6.475376
5.900838	6.471159
5.908884	6.466928
5.916921	6.462682
5.924948	6.458422
5.932967	6.454146
5.940976	6.449857
5.948976	6.445552
5.956966	6.441234
5.964947	6.436900
5.972919	6.432552
5.980882	6.428189
5.988835	6.423811
5.996779	6.419419
6.004714	6.415012
6.012639	6.410590
6.020555	6.406154
6.028461	6.401703
6.036359	6.397237
6.044246	6.392756
6.052124	6.388260
6.059993	6.383750
6.067853	6.379224
6.075702	6.374684
6.083543	6.370129
6.091374	6.365559
6.099195	6.360974
6.107007	6.356374
6.114809	6.351759
6.122601	6.347129
6.130384	6.342484
6.138158	6.337825
6.145922	6.333150
6.153676	6.328460
6.161420	6.323755
6.169155	6.319035
6.176880	6.314300
6.184595	6.309549
6.192301	6.304784
6.199997	6.300003
6.207683	6.295208
6.215360	6.290397
6.223026	6.285571
6.230683	6.280729
6.238330	6.275873
6.245967	6.271001
6.253594	6.266114
6.261211	6.261211
6.268818	6.256293
6.276416	6.251360
6.284003	6.246412
6.291581	6.241448
6.299148	6.236468
6.306706	6.231474
6.314253	6.226464
6.321790	6.221438
6.329318	6.216397
6.336835	6.211340
6.344342	6.206268
6.351839	6.201181
6.359325	6.196077
6.366802	6.190959
6.374268	6.185824
6.381724	6.180674
6.389170	6.175509
6.396606	6.170327
6.404031	6.165130
6.411446	6.159918
6.418850	6.154689
6.426244	6.149445
6.433628	6.144185
6.441002	6.138910
6.448365	6.133618
6.455717	6.128311
6.463059	6.122988
6.470390	6.117649
6.477711	6.112294
6.485022	6.106923
6.492322	6.101536
6.499611	6.096133
6.506889	6.090715
6.514157	6.085280
6.521414	6.079829
6.528661	6.074362
6.535897	6.068880
6.543122	6.063381
6.550336	6.057866
6.557539	6.052334
6.564732	6.046787
6.571913	6.041224
6.579084	6.035644
6.586244	6.030048
6.593393	6.024436
6.600530	6.018807
6.607657	6.013163
6.614773	6.007502
6.621878	6.001824
6.628972	5.996130
6.636054	5.990420
6.643125	5.984694
6.650186	5.978951
6.657235	5.973191
6.664272	5.967415
6.671299	5.961623
6.678314	5.955814
6.685318	5.949988
6.692310	5.944146
6.699292	5.938287
6.706261	5.932412
6.713219	5.926520
6.720166	5.920611
6.727101	5.914686
6.734025	5.908744
6.740937	5.902785
6.747838	5.896809
6.754727	5.890816
6.761604	5.884807
6.768469	5.878781
6.775323	5.872738
6.782165	5.866678
6.788995	5.860601
6.795814	5.854507
6.802620	5.848396
6.809415	5.842268
6.816198	5.836123
6.822968	5.829961
6.829727	5.823782
6.836474	5.817586
6.843208	5.811372
6.849931	5.805142
6.856641	5.798894
6.863339	5.792629
6.870025	5.786347
6.876699	5.780047
6.883360	5.773730
6.890009	5.767396
6.896646	5.761044
6.903270	5.754675
6.909882	5.748289
6.916482	5.741885
6.923069	5.735463
6.929643	5.729024
6.936205	5.722568
6.942754	5.716094
6.949291	5.709602
6.955815	5.703093
6.962326	5.696566
6.968824	5.690021
6.975310	5.683459
6.981783	5.676879
6.988242	5.670281
6.994689	5.663665
7.001123	5.657031
7.007544	5.650380
7.013952	5.643710
7.020347	5.637023
7.026728	5.630318
7.033097	5.623594
7.039452	5.616853
7.045794	5.610094
7.052123	5.603316
7.058438	5.596520
7.064740	5.589707
7.071029	5.582875
7.077304	5.576024
7.083566	5.569156
7.089814	5.562269
7.096048	5.555364
7.102269	5.548440
7.108476	5.541498
7.114669	5.534538
7.120849	5.527559
7.127015	5.520562
7.133167	5.513546
7.139305	5.506512
7.145429	5.499459
7.151539	5.492387
7.157635	5.485297
7.163717	5.478188
7.169785	5.471060
7.175838	5.463914
7.181878	5.456748
7.187903	5.449564
7.193914	5.442361
7.199910	5.435139
7.205892	5.427898
7.211860	5.420638
7.217812	5.413359
7.223751	5.406061
7.229675	5.398744
7.235584	5.391408
7.241478	5.384052
7.247358	5.376678
7.253222	5.369284
7.259072	5.361871
7.264907	5.354438
7.270727	5.346986
7.276532	5.339515
7.282322	5.332024
7.288097	5.324514
7.293856	5.316984
7.299600	5.309434
7.305329	5.301865
7.311043	5.294277
7.316741	5.286668
7.322424	5.279040
7.328091	5.271392
7.333743	5.263725
7.339379	5.256037
7.344999	5.248329
7.350603	5.240602
7.356192	5.232855
7.361765	5.225087
7.367322	5.217300
7.372863	5.209492
7.378388	5.201664
7.383897	5.193816
7.389390	5.185948
7.394866	5.178059
7.400327	5.170150
7.405771	5.162221
7.411198	5.154271
7.416609	5.146301
7.422004	5.138310
7.427382	5.130299
7.432743	5.122267
7.438088	5.114215
7.443416	5.106141
7.448727	5.098047
7.454021	5.089932
7.459299	5.081797
7.464559	5.073640
7.469802	5.065462
7.475028	5.057264
7.480237	5.049044
7.485429	5.040803
7.490603	5.032541
7.495760	5.024258
7.500899	5.015954
7.506021	5.007628
7.511125	4.999281
7.516211	4.990913
7.521280	4.982523
7.526331	4.974111
7.531364	4.965678
7.536379	4.957223
7.541376	4.948747
7.546355	4.940249
7.551316	4.931729
7.556258	4.923187
7.561182	4.914624
7.566088	4.906038
7.570976	4.897431
7.575844	4.888801
7.580695	4.880149
7.585526	4.871475
7.590339	4.862779
7.595133	4.854060
7.599907	4.845320
7.604663	4.836556
7.609400	4.827770
7.614118	4.818962
7.618816	4.810131
7.623496	4.801278
7.628155	4.792401
7.632796	4.783502
7.637416	4.774580
7.642017	4.765635
7.646599	4.756667
7.651160	4.747676
7.655702	4.738662
7.660223	4.729625
7.664725	4.720564
7.669206	4.711481
7.673668	4.702373
7.678109	4.693243
7.682529	4.684089
7.686929	4.674911
7.691309	4.665709
7.695667	4.656484
7.700005	4.647235
7.704322	4.637963
7.708619	4.628666
7.712894	4.619345
7.717148	4.610000
7.721381	4.600631
7.725592	4.591238
7.729782	4.581820
7.733951	4.572378
7.738098	4.562912
7.742223	4.553421
7.746326	4.543906
7.750408	4.534365
7.754467	4.524800
7.758505	4.515210
7.762520	4.505596
7.766513	4.495956
7.770483	4.486291
7.774432	4.476601
7.778357	4.466885
7.782260	4.457144
7.786139	4.447378
7.789996	4.437586
7.793830	4.427769
7.797641	4.417926
7.801429	4.408057
7.805193	4.398162
7.808933	4.388242
7.812650	4.378295
7.816344	4.368322
7.820013	4.358323
7.823659	4.348297
7.827280	4.338245
7.830878	4.328167
7.834451	4.318062
7.837999	4.307930
7.841524	4.297771
7.845023	4.287585
7.848498	4.277373
7.851948	4.267133
7.855372	4.256866
7.858772	4.246571
7.862146	4.236250
7.865495	4.225900
7.868819	4.215523
7.872117	4.205118
7.875389	4.194686
7.878635	4.184225
7.881855	4.173736
7.885049	4.163219
7.888216	4.152674
7.891357	4.142100
7.894472	4.131497
7.897559	4.120866
7.900620	4.110206
7.903654	4.099517
7.906661	4.088800
7.909640	4.078052
7.912592	4.067276
7.915516	4.056470
7.918412	4.045635
7.921281	4.034770
7.924121	4.023875
7.926933	4.012950
7.929717	4.001995
7.932472	3.991010
7.935199	3.979994
7.937896	3.968948
7.940565	3.957872
7.943205	3.946764
7.945815	3.935626
7.948395	3.924456
7.950946	3.913255
7.953467	3.902023
7.955958	3.890759
7.958419	3.879464
7.960849	3.868137
7.963249	3.856777
7.965618	3.845386
7.967956	3.833962
7.970263	3.822506
7.972538	3.811017
7.974783	3.799495
7.976995	3.787940
7.979175	3.776353
7.981324	3.764731
7.983440	3.753076
7.985524	3.741388
7.987575	3.729665
7.989593	3.717909
7.991578	3.706118
7.993529	3.694293
7.995448	3.682433
7.997332	3.670538
7.999182	3.658608
8.000999	3.646643
8.002780	3.634642
8.004528	3.622606
8.006240	3.610534
8.007917	3.598426
8.009559	3.586281
8.011165	3.574100
8.012736	3.561882
8.014270	3.549627
8.015769	3.537335
8.017230	3.525006
8.018655	3.512639
8.020043	3.500234
8.021393	3.487790
8.022706	3.475309
8.023981	3.462788
8.025218	3.450229
8.026416	3.437630
8.027576	3.424992
8.028697	3.412315
8.029778	3.399597
8.030820	3.386839
8.031822	3.374040
8.032784	3.361201
8.033705	3.348320
8.034586	3.335398
8.035425	3.322434
8.036224	3.309428
8.036980	3.296380
8.037695	3.283289
8.038367	3.270155
8.038996	3.256978
8.039582	3.243757
8.040125	3.230492
8.040624	3.217182
8.041079	3.203828
8.041489	3.190429
8.041854	3.176984
8.042174	3.163493
8.042449	3.149957
8.042678	3.136373
8.042860	3.122743
8.042995	3.109065
8.043083	3.095340
8.043123	3.081566
8.043115	3.067743
8.043059	3.053872
8.042953	3.039951
8.042798	3.025979
8.042594	3.011958
8.042339	2.997885
8.042033	2.983761
8.041676	2.969585
8.041266	2.955357
8.040805	2.941076
8.040291	2.926741
8.039723	2.912353
8.039102	2.897909
8.038426	2.883411
8.037695	2.868857
8.036908	2.854247
8.036066	2.839580
8.035166	2.824855
8.034210	2.810073
8.033195	2.795231
8.032122	2.780331
8.030990	2.765370
8.029797	2.750348
8.028544	2.735265
8.027230	2.720120
8.025854	2.704912
8.024416	2.689641
8.022914	2.674305
8.021348	2.658903
8.019716	2.643436
8.018020	2.627902
8.016257	2.612300
8.014426	2.596629
8.012527	2.580889
8.010560	2.565079
8.008522	2.549197
8.006414	2.533243
8.004233	2.517215
8.001980	2.501113
7.999654	2.484935
7.997253	2.468681
7.994776	2.452350
7.992222	2.435939
7.989590	2.419449
7.986879	2.402877
7.984088	2.386222
7.981216	2.369484
7.978261	2.352661
7.975222	2.335751
7.972099	2.318753
7.968888	2.301666
7.965590	2.284487
7.962202	2.267216
7.958724	2.249851
7.955153	2.232390
7.951489	2.214832
7.947729	2.197174
7.943872	2.179414
7.939916	2.161552
7.935860	2.143584
7.931700	2.125509
7.927437	2.107324
7.923067	2.089028
7.918589	2.070617
7.914000	2.052090
7.909298	2.033445
7.904481	2.014677
7.899546	1.995785
7.894492	1.976766
7.889314	1.957617
7.884012	1.938335
7.878581	1.918916
7.873019	1.899358
7.867323	1.879656
7.861490	1.859807
7.855516	1.839807
7.849398	1.819652
7.843131	1.799338
7.836713	1.778860
7.830139	1.758214
7.823405	1.737394
7.816507	1.716396
7.809439	1.695213
7.802196	1.673841
7.794775	1.652273
7.787168	1.630502
7.779370	1.608522
7.771375	1.586325
7.763176	1.563904
7.754767	1.541250
7.746139	1.518354
7.737285	1.495207
7.728196	1.471799
7.718863	1.448119
7.709277	1.424155
7.699426	1.399896
7.689300	1.375326
7.678886	1.350433
7.668172	1.325199
7.657142	1.299609
7.645780	1.273642
7.634071	1.247278
7.621995	1.220496
7.609532	1.193270
7.596659	1.165572
7.583351	1.137373
7.569579	1.108639
7.555313	1.079330
7.540517	1.049406
7.525152	1.018816
7.509171	0.987506
7.492524	0.955412
7.475148	0.922460
7.456975	0.888563
7.437920	0.853620
7.417884	0.817508
7.396748	0.780080
7.374362	0.741151
7.350542	0.700493
7.325047	0.657809
7.297564	0.612706
7.267659	0.564647
7.234712	0.512855
7.197774	0.456140
7.155254	0.392499
7.104066	0.318022
7.036313	0.222619
6.871524-0.000000i	-0.000000-0.000000i
